X,Y,TrafficID,IntersectionID,lat,lon,intersection,TOOLTIP,NLA_URL
-13157802.3295132,4031330.9327762,118,6175,34.01882673,-118.19853726,8TH ST AT OLYMPIC BLVD,Location: 8TH ST AT OLYMPIC BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=118
-13158702.5682363,4031321.01966087,119,6181,34.01875292,-118.20662424,LORENA ST AT OLYMPIC BLVD,Location: LORENA ST AT OLYMPIC BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=119
-13158982.4487994,4031036.05302669,120,6200,34.01663111,-118.20913845,UNION PACIFIC AVE AT GRANDE VISTA AVE,Location: UNION PACIFIC AVE AT GRANDE VISTA AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=120
-13157109.1140694,4032200.36094764,121,6222,34.0253,-118.19231,INDIANA ST at PERCY ST,Location: INDIANA ST at PERCY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=121
-13157598.9676927,4031332.50022465,122,6243,34.0188384,-118.19671043,OLYMPIC BLVD AT CALZONA ST,Location: OLYMPIC BLVD AT CALZONA ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=122
-13160195.2904758,4031123.71477203,123,6249,34.01728383,-118.22003359,WASHINGTON BLVD AT SOTO ST,Location: WASHINGTON BLVD AT SOTO ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=123
-13157102.6486123,4031336.34669349,124,6251,34.01886704,-118.19225192,OLYMPIC BLVD AT INDIANA ST,Location: OLYMPIC BLVD AT INDIANA ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=124
-13157107.54442,4032020.94080789,125,6277,34.02396418,-118.1922959,INDIANA ST AT WHITTIER BLVD,Location: INDIANA ST AT WHITTIER BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=125
-13157202.4888447,4032071.27493496,126,6278,34.02433893,-118.1931488,WHITTIER BLVD AT CALZONA ST,Location: WHITTIER BLVD AT CALZONA ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=126
-13161294.7098051,4032242.81385776,127,6285,34.02561607,-118.22990984,SANTA FE AVE AT OLYMPIC BLVD,Location: SANTA FE AVE AT OLYMPIC BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=127
-13161295.9132144,4032379.39937088,128,6286,34.02663296,-118.22992065,PORTER ST AT SANTA FE AVE,Location: PORTER ST AT SANTA FE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=128
-13163766.0204352,4028107.15557013,129,6309,33.99482,-118.25211,53RD ST at HOOPER AVE,Location: 53RD ST at HOOPER AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=129
-13162542.61911,4028082.98745563,130,6310,33.99464,-118.24112,53RD ST at HOLMES AVE,Location: 53RD ST at HOLMES AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=130
-13169180.5095011,4034670.92963589,131,7641,34.04369177,-118.30074917,NORMANDIE AVE AT VENICE BLVD,Location: NORMANDIE AVE AT VENICE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=131
-13171068.743325,4034654.55958769,132,7642,34.04356992,-118.31771146,ARLINGTON AVE AT VENICE BLVD,Location: ARLINGTON AVE AT VENICE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=132
-13171464.8781493,4034418.12636278,133,7665,34.04181,-118.32127,17TH ST at 4TH AVE,Location: 17TH ST at 4TH AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=133
-13171729.8186119,4034418.12632331,134,7667,34.04181,-118.32365,17TH ST at 6TH AVE,Location: 17TH ST at 6TH AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=134
-13171332.4079456,4034295.87606235,135,7678,34.0409,-118.32008,18TH ST at 3RD AVE,Location: 18TH ST at 3RD AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=135
-13168157.863865,4034175.55902855,136,7683,34.04000438,-118.29156259,VERMONT AVE AT WASHINGTON BLVD,Location: VERMONT AVE AT WASHINGTON BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=136
-13169838.500074,4033974.80741032,137,7714,34.03851,-118.30666,21ST ST at HOBART BLVD,Location: 21ST ST at HOBART BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=137
-13171198.8245748,4033906.29587688,138,7721,34.038,-118.31888,21ST ST at 2ND AVE,Location: 21ST ST at 2ND AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=138
-13171463.7649549,4033904.9525018,139,7723,34.03799,-118.32126,21ST ST at 4TH AVE,Location: 21ST ST at 4TH AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=139
-13172166.1910979,4033902.26567218,140,7729,34.03797,-118.32757,10TH AVE at 21ST ST,Location: 10TH AVE at 21ST ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=140
-13171727.5922233,4033679.27069709,141,7755,34.03631,-118.32363,23RD ST at 6TH AVE,Location: 23RD ST at 6TH AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=141
-13171461.5385803,4033417.32426452,142,7799,34.03436,-118.32124,25TH ST at 4TH AVE,Location: 25TH ST at 4TH AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=142
-13171726.4789971,4033415.98095836,143,7802,34.03435,-118.32362,25TH ST at 6TH AVE,Location: 25TH ST at 6TH AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=143
-13171991.4193707,4033414.63764743,144,7805,34.03434,-118.326,25TH ST at 8TH AVE,Location: 25TH ST at 8TH AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=144
-13172388.8299937,4033413.29436724,145,7810,34.03433,-118.32957,11TH AVE at 25TH ST,Location: 11TH AVE at 25TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=145
-13172522.4134006,4033413.2943547,146,7812,34.03433,-118.33077,12TH AVE at 25TH ST,Location: 12TH AVE at 25TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=146
-13172522.4134108,4033469.7130541,147,7813,34.03475,-118.33077,12TH AVE at D/E,Location: 12TH AVE at D/E,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=147
-13172652.6572867,4033411.95098276,148,7814,34.03432,-118.33194,13TH AVE at 25TH ST,Location: 13TH AVE at 25TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=148
-13171196.5980811,4033344.78636495,149,7821,34.03382,-118.31886,25TH ST at 2ND AVE,Location: 25TH ST at 2ND AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=149
-13169125.1201323,4033198.02762041,150,7835,34.03272746,-118.3002516,NORMANDIE AVE AT ADAMS BLVD,Location: NORMANDIE AVE AT ADAMS BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=150
-13170093.8013206,4033193.4993566,151,7840,34.03269375,-118.30895341,ADAMS BLVD AT WESTERN AVE,Location: ADAMS BLVD AT WESTERN AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=151
-13171196.5980629,4033186.2792166,152,7846,34.03264,-118.31886,2ND AVE AT ADAMS BLVD,Location: 2ND AVE AT ADAMS BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=152
-13171329.0682527,4033184.93588974,153,7847,34.03263,-118.32005,3RD AVE at ADAMS BLVD,Location: 3RD AVE at ADAMS BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=153
-13171460.4252629,4033184.93586655,154,7848,34.03263,-118.32123,4TH AVE at ADAMS BLVD,Location: 4TH AVE at ADAMS BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=154
-13171725.3657477,4033183.59259651,155,7849,34.03262,-118.32361,6TH AVE at ADAMS BLVD,Location: 6TH AVE at ADAMS BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=155
-13171990.3061894,4033182.24932159,156,7851,34.03261,-118.32599,ADAMS BLVD at 8TH AVE,Location: ADAMS BLVD at 8TH AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=156
-13172303.1140556,4033097.62347366,157,7868,34.03198,-118.3288,27TH ST at EDGEHILL DR,Location: 27TH ST at EDGEHILL DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=157
-13172344.3021834,4033027.7740884,158,7869,34.03146,-118.32917,28TH ST at EDGEHILL DR,Location: 28TH ST at EDGEHILL DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=158
-13169683.7660088,4034168.25364407,159,7905,34.03995,-118.30527,HOBART BLVD at WASHINGTON BLVD,Location: HOBART BLVD at WASHINGTON BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=159
-13170582.1144784,4033921.07283468,160,7911,34.03811,-118.31334,21ST ST at GRAMERCY PL,Location: 21ST ST at GRAMERCY PL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=160
-13172553.9114079,4034157.1355752,161,7917,34.03986724,-118.33105295,WASHINGTON BLVD AT CRENSHAW BLVD,Location: WASHINGTON BLVD AT CRENSHAW BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=161
-13172989.9556043,4035613.83059949,162,7921,34.05071,-118.33497,DOCKWEILER ST at MULLEN AVE,Location: DOCKWEILER ST at MULLEN AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=162
-13171054.9663802,4035138.3418473,163,7938,34.0471709,-118.3175877,PICO BLVD AT ARLINGTON AVE,Location: PICO BLVD AT ARLINGTON AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=163
-13168165.6531173,4036831.86681667,164,7947,34.05977526,-118.29163256,7TH ST AT VERMONT AVE,Location: 7TH ST AT VERMONT AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=164
-13169438.8632076,4036551.67326661,165,7970,34.05769,-118.30307,8TH ST at KINGSLEY DR,Location: 8TH ST at KINGSLEY DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=165
-13169690.4453366,4036307.12812644,166,7972,34.05587,-118.30533,HOBART BLVD at JAMES M. WOOD BLVD,Location: HOBART BLVD at JAMES M. WOOD BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=166
-13170107.0385256,4036598.37797733,167,7983,34.05803759,-118.30907232,8TH ST AT WESTERN AVE,Location: 8TH ST AT WESTERN AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=167
-13169197.0962646,4036824.54352143,169,7994,34.05972076,-118.30089817,7TH ST AT IROLO ST,Location: 7TH ST AT IROLO ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=169
-13174516.1458505,4032683.9061771,170,8005,34.0289,-118.34868,FERNDALE ST at HARCOURT AVE,Location: FERNDALE ST at HARCOURT AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=170
-13169549.0693416,4032712.11403209,171,8031,34.02911,-118.30406,29TH ST at DALTON AVE,Location: 29TH ST at DALTON AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=171
-13169692.6714638,4032710.77078112,172,8033,34.0291,-118.30535,29TH ST at LA SALLE AVE,Location: 29TH ST at LA SALLE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=172
-13172119.4367943,4032516.00592861,173,8050,34.02765,-118.32715,30TH ST at 9TH AVE,Location: 30TH ST at 9TH AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=173
-13172490.1307541,4032514.66268769,174,8055,34.02764,-118.33048,30TH ST at EDGEHILL DR,Location: 30TH ST at EDGEHILL DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=174
-13169964.29102,4032233.93899014,175,8075,34.02555,-118.30779,HOBART BLVD at JEFFERSON BLVD,Location: HOBART BLVD at JEFFERSON BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=175
-13176169.2405574,4032855.83862416,176,8100,34.03018,-118.36353,GEER AVE at HAUSER BLVD,Location: GEER AVE at HAUSER BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=176
-13176202.6363981,4032753.75333799,177,8106,34.02942,-118.36383,HAUSER BLVD at SMILEY DR,Location: HAUSER BLVD at SMILEY DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=177
-13173761.3954146,4036701.65974001,178,8110,34.05880624,-118.34189996,MANSFIELD AVE at 9TH ST,Location: MANSFIELD AVE at 9TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=178
-13173553.232308,4036469.70948101,179,8114,34.05708,-118.34003,HIGHLAND AVE at OLYMPIC BLVD,Location: HIGHLAND AVE at OLYMPIC BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=179
-13173711.305944,4035964.5047922,180,8116,34.05332,-118.34145,12TH ST at HIGHLAND AVE,Location: 12TH ST at HIGHLAND AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=180
-13173426.3280115,4036281.59878647,181,8142,34.05568,-118.33889,EDGEWOOD PL at LONGWOOD AVE,Location: EDGEWOOD PL at LONGWOOD AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=181
-13172490.130813,4032761.81296427,182,8145,34.02948,-118.33048,29TH ST at EDGEHILL DR,Location: 29TH ST at EDGEHILL DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=182
-13173481.9878987,4036695.44658778,183,8146,34.05876,-118.33939,9TH ST at HIGHLAND AVE,Location: 9TH ST at HIGHLAND AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=183
-13173522.0627931,4035687.72655787,184,8149,34.05126,-118.33975,DOCKWEILER ST at TREMAINE AVE,Location: DOCKWEILER ST at TREMAINE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=184
-13171591.782341,4032914.94134629,185,8162,34.03062,-118.32241,27TH ST at 5TH AVE,Location: 27TH ST at 5TH AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=185
-13173363.9891097,4035328.99972962,186,8200,34.04859,-118.33833,HUDSON AVE at PICO BLVD,Location: HUDSON AVE at PICO BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=186
-13173411.8565542,4036915.81320745,187,8205,34.0604,-118.33876,8TH ST at HIGHLAND AVE,Location: 8TH ST at HIGHLAND AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=187
-13163998.9527023,4036748.24204091,188,8216,34.05915291,-118.25420246,1ST ST AT BEAUDRY AVE,Location: 1ST ST AT BEAUDRY AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=188
-13167338.0626165,4036834.17663881,189,8218,34.05979245,-118.28419819,7TH ST AT HOOVER ST,Location: 7TH ST AT HOOVER ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=189
-13163872.8877672,4036657.82408863,190,8224,34.05848,-118.25307,1ST ST at FREMONT AVE,Location: 1ST ST at FREMONT AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=190
-13163245.0902524,4036723.45237381,191,8228,34.05896842,-118.2474304,TEMPLE ST AT HOPE ST,Location: TEMPLE ST AT HOPE ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=191
-13163513.1152894,4036377.14717165,192,8229,34.05639111,-118.24983811,1ST ST AT HOPE ST,Location: 1ST ST AT HOPE ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=192
-13162422.0059978,4036302.44742896,193,8232,34.05583516,-118.24003651,ARCADIA ST AT NORTH MAIN ST,Location: ARCADIA ST AT NORTH MAIN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=193
-13162466.5683779,4036243.91454792,194,8233,34.05539953,-118.24043682,NORTH MAIN ST AT ALISO ST,Location: NORTH MAIN ST AT ALISO ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=194
-13162372.1114903,4036172.73446852,195,8234,34.05486977,-118.2395883,ALISO ST AT LOS ANGELES ST,Location: ALISO ST AT LOS ANGELES ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=195
-13162381.0760185,4036160.42951697,196,8235,34.05477819,-118.23966883,ALISO ST AT LOS ANGELES ST,Location: ALISO ST AT LOS ANGELES ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=196
-13163150.4241019,4036101.55341388,197,8236,34.05434,-118.24658,1ST ST AT HILL ST,Location: 1ST ST AT HILL ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=197
-13162917.3968265,4036390.95328631,198,8237,34.05649386,-118.24448668,HILL ST AT TEMPLE ST,Location: HILL ST AT TEMPLE ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=198
-13162602.0308261,4036066.45420852,199,8238,34.05407877,-118.2416537,NORTH MAIN ST AT TEMPLE ST,Location: NORTH MAIN ST AT TEMPLE ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=199
-13162513.931403,4035977.95091753,200,8239,34.05342007,-118.24086229,TEMPLE ST AT LOS ANGELES ST,Location: TEMPLE ST AT LOS ANGELES ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=200
-13165384.7112586,4036029.57330293,201,8242,34.05380428,-118.26665094,WILSHIRE BLVD AT WITMER ST,Location: WILSHIRE BLVD AT WITMER ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=201
-13162710.608494,4036176.45633535,202,8244,34.05489747,-118.24262907,SPRING ST AT TEMPLE ST,Location: SPRING ST AT TEMPLE ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=202
-13162913.8334577,4035913.27012848,203,8245,34.05293867,-118.24445467,SPRING ST AT 1ST ST,Location: SPRING ST AT 1ST ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=203
-13162384.3120474,4035847.71907334,204,8250,34.05245079,-118.2396979,JUDGE JOHN AISO ST AT TEMPLE ST,Location: JUDGE JOHN AISO ST AT TEMPLE ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=204
-13165016.7358009,4035833.10335851,205,8252,34.05234201,-118.26334536,BIXEL ST AT WILSHIRE BLVD,Location: BIXEL ST AT WILSHIRE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=205
-13162683.1036241,4035721.50859279,206,8257,34.05151143,-118.24238199,1ST ST AT LOS ANGELES ST,Location: 1ST ST AT LOS ANGELES ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=206
-13162921.0446476,4035653.23656925,207,8263,34.05100329,-118.24451945,MAIN ST AT 2ND ST,Location: MAIN ST AT 2ND ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=207
-13162789.7176688,4035555.12334167,208,8264,34.05027304,-118.24333972,2ND ST AT LOS ANGELES ST,Location: 2ND ST AT LOS ANGELES ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=208
-13162314.0037413,4035410.04082567,209,8270,34.04919319,-118.23906631,CENTRAL AVE AT 1ST ST,Location: CENTRAL AVE AT 1ST ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=209
-13165498.152539,4035467.38414223,210,8275,34.04962,-118.26767,8TH ST AT GARLAND AVE,Location: 8TH ST AT GARLAND AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=210
